49 50 101 151 166 244 279,0.188198,0.728673,-0.954753,-0.339689,-1.22487,0.244513,-1.55741,-0.171519,0.36265,1.12023,0.87967,-0.933137,-0.189023,0.0755206,-0.513957,-0.346127,-0.0291572,0.936362,1.1356,-0.164301,-1.22491,1.12788,-0.964312,-1.28112,0.0151561,1.19792,1.58481,-0.748146,0.484359,-0.0538332,-0.225368,1.6114,1.33317,0.323114,0.268603,-0.137899,0.0411639,-0.682039,0.301088,-0.511861,1.26482,0.699355,-1.46723,0.984764,-0.822531,-0.858959,1.11261,-0.142658,1.06622,-0.389923,0.929191,1.06422,0.443522,0.509991,0.613071,0.251569,0.733637,0.814802,-0.59768,-0.808872,-1.2838,-0.858978,-1.76352,1.34336
34 85 179 244 249,0.0908751,0.577149,-0.664417,0.988623,0.256338,-0.0443903,0.227884,-1.37026,-0.609613,0.602901,0.294303,-1.37146,-0.272577,0.46405,-0.774824,-0.0597135,1.82768,0.882439,1.13636,-1.0102,-1.29189,0.29384,-0.288164,-0.256317,-0.684151,0.881356,0.814031,-0.538681,0.478078,-0.551728,-0.341619,1.11756,1.27031,0.262534,-0.202375,-0.945683,0.62124,-0.134373,-1.02863,-0.0655228,1.19826,-0.53909,-0.840461,0.843212,-0.430735,-1.15833,1.20727,1.38386,0.286196,1.04542,1.03889,1.49975,0.983873,0.44303,0.847323,0.516589,-0.0768224,0.00593032,-0.446003,-0.710831,-1.78877,-0.249609,-1.63529,0.0342863
24,-0.237052,0.823142,-0.54828,0.333514,-1.23274,0.296242,-1.31972,0.799011,-0.610592,-0.178171,0.678727,-0.265983,0.481988,0.167683,0.397316,-0.0472362,-0.47647,0.285191,-0.958605,0.285914,-0.457511,0.659215,0.537724,-0.710412,0.386545,-0.0893022,1.15641,-0.214226,1.02324,-1.25946,0.108381,0.854704,0.104215,0.849023,0.80535,-0.655289,-1.42169,0.56041,-0.434123,-0.508729,-0.962562,0.496831,0.558663,-0.939461,0.0653122,-0.821634,0.841549,-0.600354,-0.95436,0.528057,0.313395,1.12203,-0.00224586,0.288611,0.718701,-0.110578,0.523412,1.18859,0.205124,0.504771,0.146515,0.235258,-0.214547,-0.629101
9 133 139 150 180 210,-1.09235,-0.493746,0.829046,-1.37379,-0.752597,1.25849,-0.329783,-0.339245,1.02827,0.155848,0.059899,0.122075,-0.761392,-0.313258,0.775176,0.926506,-0.455129,0.788084,0.183314,1.22141,1.07084,0.222272,0.4366,-0.967387,0.0519668,1.13675,-0.293618,0.23422,0.041772,0.767529,0.944164,0.33333,0.0961471,-1.1372,-0.14224,0.124686,0.451192,-1.09239,0.286923,-0.500722,-0.0959478,-1.0531,-1.10218,0.658899,-0.798501,0.568207,-1.02172,-0.875553,1.03164,0.273887,0.831324,-0.762195,0.917613,0.779909,-1.26871,-0.54888,0.263155,-0.759256,0.360694,0.751163,0.135386,0.383143,0.776053,0.449398
56 127 139 160 171 203 210 279,-0.530748,0.799099,-0.85789,-0.990642,-0.724384,0.346687,0.19042,1.01743,0.790252,-0.437629,0.493137,-0.33349,-0.649292,-0.0955294,-0.0882635,0.635185,-0.868415,1.0158,0.517761,0.786342,-0.230282,0.727154,-0.414096,-0.23057,0.697365,0.777581,0.419003,-0.398773,1.0265,0.203617,-0.0230223,0.597507,1.10279,-0.315422,0.206396,-0.963466,-0.0532155,0.044982,-1.08773,-0.605558,0.394076,0.058247,-0.352616,0.216021,-0.685567,0.408039,0.38207,-0.483087,-0.180531,0.0138741,1.03134,-0.774563,0.68667,0.807432,-0.983464,-1.24923,0.30639,-0.344004,0.876484,0.582975,-0.114047,0.210998,-0.911437,0.00563041
88,-0.616522,0.396345,0.25156,-0.126264,-1.3597,0.224422,-0.893319,0.290219,-1.20392,-0.115188,0.16329,-0.565599,0.36424,0.450958,0.113831,-0.21183,-0.487907,0.142587,-0.197248,0.35073,-0.0488052,-0.762902,1.04601,0.048811,0.465558,-0.0367734,1.07157,0.00522944,0.868792,-0.834808,0.654875,0.950236,0.757897,0.549856,0.88447,-0.568668,-0.734833,0.201449,0.108634,-0.354708,-0.730502,-0.649114,0.442963,-1.04623,0.477424,-0.490667,-0.07199,-0.456468,-0.900687,0.36772,0.504513,0.549483,-0.246641,0.00732166,-0.299833,0.311762,0.799835,0.106083,0.251888,-0.0348325,-0.601014,0.532766,0.809427,-0.575721
97 160 210 279,-1.12556,0.751706,-0.904725,-1.4881,-0.633653,0.613957,0.112163,1.13972,-0.373232,-0.439798,0.431139,-1.26349,0.17841,0.256373,0.00371896,0.519031,-1.00607,0.281737,0.433472,1.09054,0.152393,1.22074,-0.962789,-0.448556,0.934705,0.772212,1.18466,0.060966,1.13161,-0.461005,0.0111602,1.6135,0.652467,0.544448,-0.587716,-1.04816,-0.876569,-1.12005,-0.818994,-0.472437,-0.573594,-1.02631,-1.26844,0.353578,-0.567723,0.324634,-0.0272638,-0.524064,1.04553,-0.262752,0.33403,-0.760235,0.323023,0.537195,-1.15051,-1.23894,1.81136,0.493745,1.17293,0.420054,-0.0553647,0.59239,-0.741629,-0.790151
158 175,-0.841087,-1.09281,0.629082,-1.38238,0.363212,-0.536179,0.305744,-1.00704,0.61114,-0.939149,0.146437,0.0460761,0.194018,0.747764,-0.562398,0.453572,1.19862,0.189533,0.693409,0.192541,0.649163,0.203467,-0.61702,0.54822,-0.731669,0.805,1.19222,0.0885787,-0.418546,0.403003,0.471389,0.962779,-0.131439,-0.309427,0.24719,-0.232818,-1.10533,-1.06375,-0.14951,1.31004,0.299107,-0.997599,-0.16868,0.749884,0.615549,-1.66226,0.780002,-0.610287,0.715714,0.636519,0.535858,-0.541511,0.212853,0.439731,-0.822595,-1.04744,0.492753,-0.343713,0.0316118,0.620303,0.295197,0.474577,-1.09887,-0.365601
127 130 249 279 287,-1.16295,1.15855,0.336748,-0.533619,-0.555309,-0.522335,-0.469985,-0.0353293,0.436788,-0.0733678,0.586288,-0.376985,0.170929,-0.283615,0.60508,-0.17809,-0.330065,0.677529,1.02104,-0.551506,-1.0954,-0.0486763,0.326241,0.243143,-0.327806,1.01368,1.059,-0.709256,1.22299,0.173937,-0.702635,1.37611,0.479416,1.2131,0.931887,-0.21642,-0.686903,0.629515,0.495129,-0.332731,1.04942,1.20875,0.399176,0.939373,-0.599457,-0.452923,0.701218,1.15758,0.227524,-0.634752,0.843644,0.262779,0.379984,0.370661,0.314806,-1.12483,0.592387,0.709357,0.0071054,-0.258656,0.443114,0.294716,-1.72782,1.23598
13 120 158,-1.2125,-1.14946,0.293131,-0.921928,-0.361787,0.736296,0.348975,-0.974302,0.077103,-0.680008,0.379571,-0.759484,0.361472,1.33534,0.198496,0.575417,0.108185,-0.143273,0.56074,0.163779,1.1851,-0.345597,0.229824,-0.109049,-0.68236,0.618334,0.146198,-0.131245,-0.045218,-0.239816,-0.248862,0.109022,-0.906036,0.225036,0.919531,0.295025,-0.869435,-1.38621,1.35006,1.41758,0.378203,0.706851,-0.355432,0.551782,0.710297,-1.22123,0.0419636,0.182781,0.779161,0.632151,0.402278,0.464562,0.314703,0.0855467,-1.06624,-1.06147,0.404517,-0.156209,0.200741,0.601426,0.745128,0.609214,-0.729502,-0.683042
220,0.127343,-0.0264321,0.949267,0.272101,-0.680151,0.646499,-0.126175,-0.290362,0.124079,-0.549362,0.574634,-0.76817,0.188398,1.04903,-1.18949,0.00146008,-0.551301,-0.131171,0.434625,0.372087,0.499229,0.224004,0.972576,-0.420603,0.0889469,0.787232,-0.147979,0.852865,0.348215,-0.183784,0.901354,0.27104,0.956045,-0.852614,0.412106,-0.248749,0.218157,-0.48151,0.434954,1.35142,0.538676,0.34645,-0.855115,-0.208018,1.12743,-0.629759,0.746005,-0.816846,-0.964259,0.759519,-0.0447483,0.222719,0.0591711,-0.282096,-1.02613,0.0468606,0.295057,-0.757405,-0.711462,0.0266482,-0.352996,1.09146,-0.32774,-0.399117
34 46 59 67 99 186 279,0.963339,1.49168,0.15999,0.879979,-2.12094,0.0280519,-1.47809,-0.0690653,-0.295236,-0.491193,1.47946,0.349643,-0.34898,-0.199699,-0.175273,-0.459811,0.470683,0.988282,1.35977,-0.218243,-0.857857,0.822473,1.10782,-1.15344,-0.0851792,1.33515,1.87947,-0.770708,1.40267,0.20287,-0.0157342,1.56524,1.42617,0.022244,-0.367386,-0.972494,-1.80622,1.08519,-1.35704,-0.464555,0.531248,0.143749,-0.392007,0.998586,-0.689844,0.0139039,1.66927,0.451718,-0.30478,0.272492,1.03664,1.61425,0.701321,0.788663,0.378726,-0.578314,0.0217644,0.205113,-1.3452,-0.247613,-0.294846,0.476616,-1.84511,0.455562
34 59 67 272 279,0.97425,-0.011901,1.11481,0.167788,-0.34528,-0.319772,-0.715207,-0.422733,-0.744585,-0.803261,1.38872,0.84595,-0.0693305,-0.00934862,-0.800092,-0.808685,-0.695804,1.07962,1.41195,0.108322,-0.903616,0.249504,1.39757,0.301609,-0.582928,1.59235,1.91509,-0.604702,0.865343,-0.897371,0.408122,1.28564,1.29346,0.362197,-0.703054,-0.637226,-2.02099,0.668528,-1.40062,-0.685279,0.432473,-0.131787,-0.520886,-0.721127,-0.415205,-1.55858,1.73853,-0.158567,-1.0888,0.636875,1.0696,1.25915,0.170769,0.740162,0.651308,-0.83278,-0.294237,-0.575217,-1.40476,-1.47006,-0.618216,-0.0448572,-1.01596,0.851816
82 255,-0.857469,0.713809,-0.443416,-1.10652,-1.21772,-0.0805099,-1.29005,0.815248,0.945858,0.641506,0.343802,-1.32408,0.060802,0.916417,-0.631306,0.305446,-0.559375,0.452979,-1.0878,0.805901,-0.0979152,1.14088,0.915542,-1.27523,0.745496,0.70287,-0.266586,0.610043,0.790041,-0.0734995,0.260348,1.02241,0.7984,-0.968593,0.294821,1.18067,0.439368,-0.488445,0.477835,-0.0241227,0.164964,0.881653,-0.905555,-0.752176,-0.270664,-0.207961,-0.704464,-0.0886678,-0.937133,0.108253,0.348848,-0.445973,0.097444,0.462893,-1.04766,-0.379517,0.319358,-0.737183,1.20762,0.558168,0.130989,1.13995,-0.914517,1.17169
69 127 249,-1.2286,1.08833,-0.726024,-0.268417,-0.779468,-0.610528,0.522538,0.40257,0.220897,-0.207857,-0.0963729,-1.35617,-0.0508047,0.15329,0.357062,0.0364284,0.338861,0.560022,0.938059,-0.525497,-1.05684,0.24656,0.902578,0.256096,0.739174,0.492434,0.4756,-0.523939,1.61051,-1.52257,-0.0626701,1.2103,1.39443,1.18989,1.09609,-1.15708,0.457598,0.993176,-0.703095,-0.0728281,0.230534,0.485087,1.00528,0.312457,0.251645,-1.02696,0.719617,1.14685,-1.08704,0.218549,0.527981,0.348785,0.941527,0.404632,-0.184947,-0.9982,0.969747,-0.0295564,0.448764,0.438457,-1.10828,0.770975,-1.48943,-0.227809
34 59 67 99 114 149 160 242 272 279,0.546837,1.57358,-0.550023,-0.457093,-0.703289,-0.369915,-1.37896,-0.191964,-0.511359,0.308112,0.327431,-0.407345,-0.420777,0.455744,-0.367026,0.00455695,0.143656,1.18592,1.38576,0.239154,-0.871786,1.52369,0.353103,-0.67359,0.168576,1.53475,2.05027,-0.734264,1.26439,-0.226604,0.325272,1.76505,1.55113,0.453818,-0.380713,-0.881322,-1.46224,1.21683,-1.5793,-0.341573,0.456209,-0.530154,-0.0532743,0.456119,-0.821605,-0.784188,1.49443,0.22217,-1.03364,0.675377,1.32472,1.6016,0.520188,0.94904,0.160866,-0.556067,0.00526905,0.58253,-0.70617,-0.129927,-0.47326,0.788834,-1.67006,0.875056
34 59 130 169 179,0.717403,0.431316,1.37746,-0.549994,-1.36383,-1.07479,-0.114808,-1.40884,0.549202,0.310248,0.936737,0.0325757,-0.168316,-0.298927,-1.41057,-0.435579,1.62216,0.960022,0.866175,-0.194943,0.108168,1.10817,-0.487571,-0.520352,-0.805094,1.29464,1.08059,-0.298376,0.660509,-0.528925,1.2482,1.03178,0.260133,-0.345758,-0.729261,0.641295,-0.848204,0.282723,-0.86742,0.0895731,0.864851,-1.09681,-0.936002,1.29367,-0.477002,-0.645722,0.549714,1.69312,0.534806,0.70459,1.10005,0.440239,0.819656,-0.154577,0.748043,0.373428,-0.578226,-0.107457,-0.479116,-0.736216,-1.40575,0.493299,-0.848859,0.80255
101 106 282,-0.173804,0.646885,0.727447,0.83088,-0.95226,-0.178183,-0.932573,-1.24463,0.0881273,0.431727,-0.526999,0.697473,0.220662,-0.606259,0.468923,0.0679659,1.10488,0.125664,0.658736,-0.920909,0.544851,-1.06446,-0.321757,-0.305744,-0.988156,0.163717,-0.697453,-0.480577,1.02556,-1.40771,0.442021,-0.0618025,-0.292512,1.16893,0.638424,-0.250821,-0.50172,0.622265,1.40031,-0.502833,0.355951,-0.49195,0.753512,-0.0835599,0.551458,-0.0761918,-0.0290651,0.0680465,-0.612342,1.19872,0.727706,1.35351,0.889408,-0.0569764,0.958542,0.529558,-0.0366955,0.580861,0.304118,0.223079,-1.10948,-0.893195,0.796856,-0.674775
94 162 203,0.225248,0.721936,-0.59656,-0.360218,-0.170585,0.0592288,-0.475231,0.872769,-0.69007,0.536127,0.290467,0.112744,-0.000556886,-0.503389,0.745262,0.292168,-0.589483,0.518141,0.162937,-0.967182,-0.876047,0.139653,-0.757786,-0.678553,-0.136361,-0.915986,0.971256,-0.539521,0.991798,-1.62177,0.260219,-0.142056,0.853072,1.0313,0.841963,-0.960247,0.0364559,0.74203,-0.935612,-0.842463,-0.153912,0.201638,0.802563,-0.0911795,-0.109791,-0.490676,1.12673,-0.848255,-0.642874,0.469272,0.609829,0.974783,0.0813171,0.538652,1.13348,-0.778537,-0.092413,1.43146,0.0419035,0.0785155,-1.24187,-0.82379,0.021357,-0.788678
28 111 163 235,-0.82802,1.27013,-0.649421,0.742986,-1.8737,0.903431,-1.56635,0.482742,0.786962,-0.0297847,1.19516,-1.74215,0.0788972,0.64418,0.902016,0.606958,1.26517,0.632943,0.621222,0.538966,1.27282,1.05789,0.866932,-1.64946,0.876462,0.203048,1.28779,-0.287575,1.53656,-1.7083,1.07807,1.09765,-1.24124,1.19906,0.0984774,-0.693319,-1.57728,0.997562,-0.224054,0.48922,-0.807901,-0.732246,0.893308,1.03313,-0.328587,0.555011,-0.423562,1.22144,-0.964738,1.19623,0.747117,1.48452,0.843253,0.55229,-0.419978,0.12951,1.6556,1.49651,0.357711,0.854663,0.626959,1.26899,-0.545207,-0.974605
28 32 111 163 235,-0.708036,1.20109,0.159553,0.532003,-1.85093,0.400828,-1.52888,-0.0281496,0.907977,-0.293869,1.19082,-1.20771,0.13795,-0.528065,0.950508,0.639685,1.43021,0.674375,0.752199,0.498938,1.47475,0.692382,0.744524,-1.31827,0.817368,0.35214,1.42614,-0.155449,1.55734,-0.98226,1.28197,1.32689,-1.15852,1.25493,-0.15828,-0.716067,-1.5959,1.00614,0.592051,0.227782,-1.00738,-1.17263,0.945136,1.11666,-0.225328,0.233451,0.284283,1.07414,-1.09597,1.18964,0.832651,1.50701,0.948782,0.652174,-0.0660229,0.0837608,1.70713,1.49453,0.80593,0.896026,0.258953,1.15233,-0.770378,-0.843518
103 130 146 171 213 272 287,0.581379,0.545033,1.97388,-1.05832,-0.666062,-0.548883,-0.46201,-0.325579,-0.675284,1.01728,1.46778,0.181464,0.104261,-0.829887,0.969675,0.6332,0.168089,0.966189,1.29894,0.731642,-0.71023,-1.26338,0.600181,1.02364,0.178021,1.54571,1.75749,-0.627023,-1.09034,0.393588,-1.09874,1.81629,-0.851991,0.825137,0.0736299,-0.155767,-0.642938,0.146421,0.968716,-0.438275,-0.136499,0.387564,-1.3484,0.448537,0.116687,-0.921052,0.689871,1.37854,-0.0626035,-0.539975,1.04774,0.385283,0.458892,0.017858,-0.193995,-1.43911,-0.727281,0.782024,-0.677251,-1.06373,0.749103,-0.277935,-1.80814,1.45807
26 57 147 171 220 272,0.217723,-0.04901,0.785565,-0.786549,-0.0400182,1.16757,0.443334,0.985713,-1.06276,0.442926,0.886021,-0.503693,-0.17978,1.52143,-1.60164,0.672052,-0.888782,0.75716,0.138989,1.24426,0.149311,0.484032,0.460111,-0.685522,0.600662,1.24687,0.793751,-0.294909,0.0626477,-0.17629,0.281651,-0.406249,1.48784,-0.855923,0.776922,-0.1438,0.449666,-0.639695,0.449831,0.171479,0.0526224,0.443485,-1.03843,-1.21692,0.499549,-1.21676,-0.184565,-0.944398,-0.495396,0.713916,0.891502,0.669844,0.66754,0.406576,-1.27492,-1.25306,-0.544981,-1.04517,-0.963859,-0.391888,-0.22639,1.15028,-0.638321,-0.108274
107 162 179 267,0.689786,0.324887,-0.902199,0.00516918,-0.194489,0.234205,0.0659144,-0.247758,0.579289,-0.118572,0.804353,-0.123314,-0.441014,0.120771,0.194571,0.312089,-0.410326,0.551799,-0.833634,0.74258,0.279413,0.524293,-1.09326,-1.11061,-0.129496,-0.670866,-0.435583,-0.492849,0.247924,-1.08056,0.527587,-0.70402,-0.577135,0.438254,-0.660743,-0.200227,0.19632,-0.859873,-0.289841,-0.762093,-0.0824511,0.014667,-0.888005,0.701096,-0.911087,0.486367,-0.12663,-0.880818,0.797304,0.493288,0.687153,0.496666,0.897858,0.256245,0.117799,0.815569,-0.104177,0.185964,0.49614,0.453433,-0.876459,-0.72684,0.219095,-0.948866
24 36 162,0.256077,0.849186,-0.656106,-0.178453,-0.350964,-0.517106,-0.642661,0.992539,-0.809131,-0.20571,0.499042,-0.273461,0.484042,0.722101,0.256118,0.0866892,-0.637096,0.370623,-1.04625,-0.0606978,-0.587586,0.281521,-0.280082,-0.623036,0.249529,-0.819205,0.978159,-0.326779,1.3315,-1.71024,0.199874,0.264554,0.222626,1.01546,0.80986,-0.925095,-0.447887,0.663373,-0.897591,-0.783847,-0.672694,-0.442874,0.794598,-0.926347,0.175372,-0.820391,0.83828,-0.63614,-1.09976,0.530448,0.492079,0.733521,0.234805,0.319108,0.955982,-0.777919,0.0324593,1.33666,0.119134,0.491962,-0.803932,-0.00783168,-0.567295,-0.890873
39 110 114 144 160 162 272,-0.00415592,0.778742,-0.485376,-0.754795,-0.0642261,-0.603794,0.053617,0.884172,-0.479808,-0.457299,-0.0774782,0.098278,-0.443779,0.00622831,0.94506,0.684113,-1.09696,0.816674,-0.825079,0.865859,-0.174935,0.0871727,0.0728996,-0.0126565,0.736941,-0.114258,0.27217,-0.67459,1.04257,-0.860192,-0.434428,0.413149,-0.232069,1.08953,-0.381421,-0.317626,-0.432114,0.656706,-0.573117,-0.99891,-1.1809,-0.139235,0.597315,-0.480973,-0.583334,-0.30686,0.520328,-0.743923,-0.877029,0.0599102,0.770676,0.0152059,0.5793,0.933575,-0.0374321,-0.42922,-0.402585,0.781554,0.835299,0.585899,0.394563,-0.266878,0.440643,-0.657447
162 177,-0.798574,1.10331,-0.88969,-0.870473,-0.299055,-0.0374617,-0.781335,0.548667,0.762282,0.180497,0.297846,0.137593,0.556384,-0.0150383,0.294975,-0.337528,-0.86772,0.375029,-1.39798,0.495423,-0.582528,-0.263564,-1.15673,-1.43125,-0.238162,-0.974622,0.235009,-0.491951,0.981828,-0.861503,0.385479,0.15751,0.764234,0.910653,0.373606,-0.45265,-0.106207,0.149367,-0.600796,-0.915428,-0.319277,0.43243,0.785481,-0.201706,-0.0609197,-0.955783,0.95894,-1.00986,-0.593208,-0.849053,0.630891,0.736161,0.433052,0.451175,0.522138,-0.387968,0.425007,0.901462,1.23665,0.460267,-0.736697,-0.933286,-0.236861,-0.563279
78 110 129 144 162 179,-0.162643,0.0219009,-0.535125,-0.699124,-0.0951328,-0.43568,0.426139,0.309825,-0.607504,0.366141,-0.35116,-0.832808,-0.590408,0.506534,0.625205,0.88414,0.332038,0.939218,-0.608418,0.959033,-0.138974,-0.388265,0.0895087,0.254492,0.863529,-0.238783,-0.639476,-0.868515,0.173275,-0.602321,0.159984,0.343282,-0.617721,0.564599,0.491707,-0.599406,0.506259,0.214253,-0.399079,-0.51565,-0.440219,-0.762068,0.13049,-0.358249,-0.683836,0.143818,-0.445559,-0.0425399,-0.711756,0.76097,0.897827,0.444958,0.812062,0.732626,-0.199352,0.423936,-0.266935,1.14931,0.846695,0.695376,0.174432,-0.140708,0.532955,-0.591309
113 127 129 144 158,-1.68825,-0.614756,-0.431028,-1.71233,0.483831,-0.873711,0.818138,0.532716,0.00180847,-0.311807,-0.827843,-0.866767,-0.209454,0.630102,0.664318,0.793229,-0.119102,0.404603,-0.336171,1.14968,-0.562358,0.0580275,0.157585,0.793824,0.60998,-0.301498,-0.416236,-0.747514,0.678775,-0.800318,-0.664377,0.716982,0.335833,0.912249,0.681484,0.160349,0.24432,-0.0732766,0.454315,0.0914638,-0.148703,0.326813,0.812579,0.307704,0.123987,-1.58357,-0.0566083,0.671688,-0.393105,-0.182811,0.614976,-1.2819,1.05191,0.5762,-0.156291,-1.33046,0.432148,-0.205034,0.816043,0.130278,0.236631,0.528413,-0.643766,-0.277431
113 127 129 144,-1.44483,0.505753,-0.176964,-1.60121,-0.0248466,-0.581846,0.467031,1.11405,0.177764,0.310024,-0.739622,-0.773261,-0.0568832,-0.0438582,0.745259,0.737044,-0.316554,0.401775,-0.460466,1.0372,-0.72684,-0.0132126,0.597457,0.612305,0.878979,-0.158139,-0.676637,-0.4675,0.914319,-0.928173,-0.347192,0.881177,0.46993,0.959874,0.51236,0.0583508,0.48268,0.248331,0.597599,-0.653761,-0.268095,0.442744,0.328543,-0.388043,-0.131092,-0.681708,-0.807377,0.962978,-1.13674,-0.41936,0.600712,-0.96597,0.810826,0.324992,-0.235141,-0.922303,0.245904,-0.356029,1.07656,0.012195,-0.309204,0.770241,-0.0338744,0.433689
21 123 181,-0.0872815,1.09016,-0.827831,0.470389,-1.24284,0.710213,-0.182705,0.0599481,-0.686223,0.827712,0.449435,-1.08236,-0.00724536,1.34595,-1.02052,0.510691,1.4338,0.583301,-0.476482,0.665679,-0.41653,0.631806,-0.185252,-1.51561,0.617213,0.685779,0.824979,-0.420745,1.38431,-1.53875,0.297487,0.620073,1.03057,0.589245,0.672641,-0.608239,-0.491538,0.372088,0.877179,0.106063,0.17641,0.274833,0.559724,-0.520056,-0.177189,-0.909666,0.081821,-0.043816,-1.05545,1.16881,0.543213,1.40272,0.554154,0.447073,0.0109187,0.299959,0.170613,0.541711,0.287203,0.760349,-0.968249,0.687319,-1.30265,-0.808373
21 36 147 160,0.0982788,1.00378,-0.596997,-0.572589,-0.627722,-0.265113,-0.180401,1.06162,-1.00953,0.34961,-0.206164,-1.76065,0.226178,1.20096,-0.564651,0.796709,1.06235,0.605898,-0.790221,0.89696,0.390851,0.997005,0.259936,-0.0684903,0.948171,0.749213,0.976832,-0.272313,1.33045,-1.52641,1.19943,1.58463,0.922436,0.687423,0.716548,-0.923201,0.340935,0.897758,-0.87299,-0.259637,-0.688071,-1.32201,0.293992,-0.871197,-0.348071,-0.327408,-0.294888,0.186916,-1.31457,1.12667,0.7385,1.01455,0.5919,0.428375,-0.902508,0.620142,0.47852,1.25199,0.774649,0.865578,-0.679091,1.3387,-0.745965,-0.995332
14 16 71 143 214 232 287,0.38233,-0.060807,1.69472,0.624784,-1.17126,-1.54013,-2.29868,-1.84315,0.937037,0.828223,1.70024,0.942411,1.55614,0.138576,0.983965,-0.301578,1.45486,1.12919,0.687946,-0.982208,1.17672,-1.18763,-0.408136,0.226171,-1.97452,1.59304,1.59232,-1.08197,-1.39936,1.01019,-0.29977,1.68774,-1.12642,0.183719,1.73088,1.35365,-1.62629,1.11585,0.607311,-0.837317,0.850338,-0.445528,-0.0297701,1.41742,-0.292261,-0.321168,0.620373,0.205272,-1.41135,-0.128197,1.26387,1.81304,-0.746854,0.228916,0.774379,1.67127,-0.490437,1.99226,-0.100775,1.33431,1.25615,-0.896717,-1.72515,1.74409
13 82,-0.190031,0.0201981,0.543665,-0.97552,-1.05805,1.01364,0.345094,0.776547,-0.32528,0.365371,0.7444,-1.62306,0.300379,1.29711,0.197648,0.599103,-0.543573,0.150251,-0.165508,0.730562,0.453101,1.00466,1.02174,-0.340914,0.654689,0.906299,-0.699353,0.373055,-0.104888,-0.949763,-0.0875197,0.794394,-0.202042,-0.810978,-0.496926,0.813485,0.338549,-1.27547,0.483119,0.885374,-0.284033,0.987178,-1.38152,-0.528674,0.474407,0.357263,-0.827183,1.12746,-0.0342638,0.380361,0.379896,-0.509518,0.316573,-0.172224,-1.17026,-0.864356,0.189446,-0.862765,0.568568,-0.242028,0.408702,1.16847,-0.556387,0.497705
229 283,-0.438808,0.0603333,-0.714611,-0.0446562,-0.732622,1.00865,-0.0154678,0.409308,0.0584837,-0.848859,0.732263,0.254007,-0.391263,0.594502,0.142943,0.171198,-0.802148,0.294152,-0.559231,0.401107,0.232772,-0.523459,0.268428,-0.609833,-0.454304,-0.351046,0.0691063,-0.64648,0.19711,0.301229,-0.457357,-0.534774,-0.0353475,-0.511364,0.196668,-0.318858,-0.520458,-0.966117,0.0782065,-0.711757,0.456153,0.989081,-0.883899,-0.242902,-0.680071,0.62797,-0.0078786,-0.840049,0.856635,-0.687927,0.812768,0.520261,0.205423,0.527364,-0.868124,-0.318116,0.266409,-0.719703,-0.131481,0.370894,0.620811,0.00727971,0.463193,-0.233788
114 162 220,0.194219,0.882409,-0.393086,0.231531,-0.387522,-0.235452,0.180991,0.144952,0.416252,-0.43611,0.75064,-0.0977859,0.178672,0.925831,-0.949778,-0.145811,-0.777513,0.145072,-0.685709,0.310751,-0.284486,0.14486,-0.690528,-1.24311,-0.28129,0.346649,-0.282304,0.0560766,0.832796,-0.607021,0.208478,-0.717123,0.716234,0.659748,-0.0133808,-0.808858,0.18081,-0.787945,-0.450128,0.627575,0.510724,0.696926,-0.436033,-0.309984,0.593073,-0.326264,0.880718,-0.85117,-0.135524,0.0123818,0.479287,0.211732,0.473053,0.155396,-0.630945,-0.471583,-0.1457,-0.626609,-0.512815,0.145789,-1.07853,0.482446,-0.224514,-0.893968
21 90 114 162 212 225 240 283,0.481555,0.723221,-0.815071,-0.351117,-0.524481,0.432599,-0.0319239,0.412235,0.492401,0.251839,0.827541,-0.0958302,-0.439505,0.182649,-0.157079,0.295139,-0.733293,0.873321,-0.935,0.637474,0.0247721,-0.0929046,-0.37214,-1.20791,-0.156224,-0.22846,-0.257101,-0.325285,0.976147,-0.195181,0.0198834,-0.750976,0.255987,0.0147372,-0.350692,-0.206917,0.24577,-0.241672,-0.557194,-0.787788,0.126337,0.731838,-0.0123481,-0.18134,-0.77957,0.0448547,0.593566,-1.02505,0.359202,-0.291386,1.02866,0.590249,0.789021,0.832311,-0.0728781,0.0137052,-0.500856,-0.161528,-0.00388715,0.633833,-0.687086,-0.183398,-0.356402,-0.693026
17 49 130 162 222 240 269,0.480198,1.48421,-0.382324,-0.825569,-1.1469,-1.09916,-1.48913,0.519202,0.917348,0.875802,1.01415,-0.529145,-0.0196889,-1.01144,0.690559,-0.747013,0.0366083,0.880103,0.129,0.467718,-0.999503,0.392337,-0.456848,-1.13656,-0.468159,-0.143353,1.01437,-0.928674,1.60185,-0.635575,-0.708881,0.732417,-0.0842623,0.892038,-0.101271,-0.235536,-0.0262496,1.0721,-0.877108,-1.06088,1.06875,1.17804,0.169544,0.604459,0.064472,-0.595406,1.06479,0.722899,-0.787986,-1.07244,0.982979,0.0861697,1.12078,0.465594,1.08535,0.191066,-0.304264,1.13693,0.77185,0.0813309,-0.576002,-1.09684,-1.39239,1.28104
